participant_id,switch_rate,stay_after_reward,perseveration,avg_reward,n_trials,slcn_age - years,filtered_out
436.0,0.2923076923076923,0.9863013698630136,0.7076923076923077,0.5648854961832062,131,22.16666667,True
467.0,0.4230769230769231,0.9848484848484849,0.5769230769230769,0.5038167938931297,131,18.75,False
185.0,0.27692307692307694,0.9647058823529412,0.7230769230769231,0.6564885496183206,131,14.40109514,False
85.0,0.13846153846153847,0.9733333333333334,0.8615384615384616,0.5801526717557252,131,10.80903491,False
38.0,0.2923076923076923,0.9583333333333334,0.7076923076923077,0.5572519083969466,131,13.13894593,False
28.0,0.5116279069767442,0.6290322580645161,0.4883720930232558,0.47692307692307695,130,11.04722793,False
120.0,0.27692307692307694,0.9411764705882353,0.7230769230769231,0.5267175572519084,131,8.481861739,False
422.0,0.19230769230769232,0.9868421052631579,0.8076923076923077,0.5877862595419847,131,20.0,False
30.0,0.12307692307692308,1.0,0.8769230769230769,0.6183206106870229,131,14.7652293,False
126.0,0.4846153846153846,0.7794117647058824,0.5153846153846153,0.5267175572519084,131,10.35181383,False
413.0,0.36923076923076925,0.918918918918919,0.6307692307692307,0.5648854961832062,131,18.0,False
104.0,0.23846153846153847,0.8902439024390244,0.7615384615384615,0.6259541984732825,131,13.94934976,False
81.0,0.16923076923076924,0.9864864864864865,0.8307692307692308,0.5648854961832062,131,14.64476386,False
451.0,0.16923076923076924,1.0,0.8307692307692308,0.5877862595419847,131,22.58333333,False
414.0,0.13846153846153847,0.9876543209876543,0.8615384615384616,0.6259541984732825,131,,False
12.0,0.35,0.9487179487179487,0.65,0.5602836879432624,141,7.96440794,False
343.0,0.1076923076923077,1.0,0.8923076923076924,0.6030534351145038,131,25.0,False
188.0,0.26356589147286824,0.9358974358974359,0.7364341085271318,0.6076923076923076,130,14.70225873,False
352.0,0.2846153846153846,0.9864864864864865,0.7153846153846154,0.5725190839694656,131,26.0,False
443.0,0.3,0.9857142857142858,0.7,0.5419847328244275,131,18.91666667,False
314.0,0.2923076923076923,0.9,0.7076923076923077,0.5419847328244275,131,25.0,False
459.0,0.24615384615384617,0.9384615384615385,0.7538461538461538,0.5038167938931297,131,18.25,False
132.0,0.3923076923076923,0.9701492537313433,0.6076923076923076,0.5190839694656488,131,14.9705681,False
434.0,0.2153846153846154,1.0,0.7846153846153846,0.5190839694656488,131,23.0,False
330.0,0.09230769230769231,1.0,0.9076923076923077,0.6335877862595419,131,25.0,False
321.0,0.36153846153846153,0.9722222222222222,0.6384615384615384,0.549618320610687,131,26.0,False
134.0,0.3230769230769231,0.9375,0.676923076923077,0.4961832061068702,131,12.92265572,False
157.0,0.23846153846153847,0.9885057471264368,0.7615384615384615,0.6717557251908397,131,12.83778234,False
100.0,0.27692307692307694,0.9848484848484849,0.7230769230769231,0.5114503816793893,131,10.39288159,False
72.0,0.4,0.9324324324324325,0.6,0.5725190839694656,131,10.07802875,False
438.0,0.2846153846153846,0.9692307692307692,0.7153846153846154,0.4961832061068702,131,21.08333333,False
46.0,0.6046511627906976,0.5846153846153846,0.3953488372093023,0.5,130,13.26488706,False
218.0,0.1076923076923077,1.0,0.8923076923076924,0.6030534351145038,131,13.99863107,False
440.0,0.12307692307692308,1.0,0.8769230769230769,0.6183206106870229,131,21.0,False
351.0,0.08461538461538462,1.0,0.9153846153846154,0.5954198473282443,131,26.0,False
312.0,0.2153846153846154,0.9864864864864865,0.7846153846153846,0.5725190839694656,131,27.0,False
448.0,0.33076923076923076,0.8360655737704918,0.6692307692307692,0.46564885496183206,131,28.0,False
160.0,0.25384615384615383,0.9529411764705882,0.7461538461538462,0.6564885496183206,131,13.7522245,False
306.0,0.3671875,0.9859154929577465,0.6328125,0.5581395348837209,129,28.0,False
94.0,0.3,0.961038961038961,0.7,0.5877862595419847,131,12.84599589,False
141.0,0.13076923076923078,1.0,0.8692307692307693,0.648854961832061,131,11.48528405,False
26.0,0.32558139534883723,0.9142857142857143,0.6744186046511628,0.5461538461538461,130,8.027378508,False
433.0,0.23846153846153847,0.9859154929577465,0.7615384615384615,0.5419847328244275,131,50.0,False
338.0,0.2923076923076923,0.9054054054054054,0.7076923076923077,0.5648854961832062,131,25.0,False
59.0,0.5230769230769231,0.7777777777777778,0.47692307692307695,0.48091603053435117,131,9.505817933,False
147.0,0.4076923076923077,0.7941176470588235,0.5923076923076923,0.5267175572519084,131,10.86379192,False
106.0,0.12307692307692308,0.975609756097561,0.8769230769230769,0.6259541984732825,131,13.46475017,False
139.0,0.35384615384615387,0.9113924050632911,0.6461538461538462,0.6106870229007634,131,13.25667351,False
138.0,0.3153846153846154,0.9642857142857143,0.6846153846153846,0.6412213740458015,131,10.62286105,False
437.0,0.11538461538461539,1.0,0.8846153846153846,0.6106870229007634,131,25.0,True
463.0,0.2923076923076923,1.0,0.7076923076923077,0.5572519083969466,131,20.58333333,False
116.0,0.4076923076923077,0.8666666666666667,0.5923076923076923,0.46564885496183206,131,10.2696783,False
184.0,0.24615384615384617,1.0,0.7538461538461538,0.5801526717557252,131,16.63518138,True
197.0,0.36923076923076925,0.9384615384615385,0.6307692307692307,0.5038167938931297,131,9.281314168,False
152.0,0.16153846153846155,0.9875,0.8384615384615385,0.6183206106870229,131,13.2073922,False
144.0,0.4230769230769231,0.9523809523809523,0.5769230769230769,0.48854961832061067,131,12.47912389,False
361.0,0.3230769230769231,1.0,0.676923076923077,0.5572519083969466,131,26.54860508,False
196.0,0.4496124031007752,0.7761194029850746,0.5503875968992248,0.5230769230769231,130,16.23271732,False
212.0,0.3230769230769231,1.0,0.676923076923077,0.5572519083969466,131,14.71321013,False
123.0,0.17692307692307693,1.0,0.823076923076923,0.6412213740458015,131,14.91854894,False
162.0,0.14615384615384616,0.9864864864864865,0.8538461538461538,0.5648854961832062,131,16.19438741,False
110.0,0.36923076923076925,0.9324324324324325,0.6307692307692307,0.5648854961832062,131,11.25256674,False
415.0,0.4,0.8,0.6,0.4580152671755725,131,19.0,False
300.0,0.08461538461538462,1.0,0.9153846153846154,0.6030534351145038,131,30.0,False
318.0,0.3046875,0.9130434782608695,0.6953125,0.5426356589147286,129,27.0,False
446.0,0.4153846153846154,0.7619047619047619,0.5846153846153846,0.48091603053435117,131,21.91666667,False
136.0,0.17692307692307693,0.9529411764705882,0.823076923076923,0.648854961832061,131,13.56605065,False
348.0,0.19230769230769232,1.0,0.8076923076923077,0.6106870229007634,131,27.0,False
111.0,0.23076923076923078,1.0,0.7692307692307693,0.549618320610687,131,17.7357974,False
319.0,0.29457364341085274,0.9692307692307692,0.7054263565891473,0.5076923076923077,130,25.0,False
315.0,0.2153846153846154,0.9861111111111112,0.7846153846153846,0.5572519083969466,131,25.0,False
452.0,0.27692307692307694,0.8970588235294118,0.7230769230769231,0.5267175572519084,131,18.0,False
363.0,0.3,0.9230769230769231,0.7,0.5038167938931297,131,26.52570017,False
435.0,0.2846153846153846,0.9375,0.7153846153846154,0.48854961832061067,131,21.33333333,False
326.0,0.19230769230769232,0.9857142857142858,0.8076923076923077,0.5419847328244275,131,27.0,False
179.0,0.33076923076923076,1.0,0.6692307692307692,0.5038167938931297,131,9.782340862,False
137.0,0.13953488372093023,1.0,0.8604651162790697,0.6,130,16.183436,False
191.0,0.5,0.7868852459016393,0.5,0.46564885496183206,131,14.55167693,False
305.0,0.12307692307692308,0.9864864864864865,0.8769230769230769,0.5648854961832062,131,28.0,False
402.0,0.24615384615384617,0.9404761904761905,0.7538461538461538,0.6412213740458015,131,,False
80.0,0.4076923076923077,0.7101449275362319,0.5923076923076923,0.5267175572519084,131,16.66803559,False
