participant_id,x_learning_rate_reward_x_learning_rate_reward,x_value_reward_not_chosen_x_value_reward_not_chosen,x_value_choice_not_chosen_x_value_choice_not_chosen,x_learning_rate_reward_c_reward,x_value_choice_chosen_c_value_reward,x_learning_rate_reward_c_value_choice,x_value_choice_not_chosen_1,x_learning_rate_reward_c_value_reward,x_value_choice_not_chosen_c_value_reward,x_value_reward_not_chosen_1,x_value_choice_chosen_x_value_choice_chosen,x_value_choice_chosen_1,x_value_reward_not_chosen_c_value_choice,x_learning_rate_reward_1,beta_reward,beta_choice,params_x_learning_rate_reward,params_x_value_reward_not_chosen,params_x_value_choice_chosen,params_x_value_choice_not_chosen,total_params,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,switch_rate,stay_after_reward,perseveration,avg_reward,n_trials,slcn_age - years,nll_spice,nll_rnn,trial_likelihood_spice,trial_likelihood_rnn,bic_spice,aic_spice,n_parameters_spice,metric_n_trials
42.0,0.0,0.0,0.0,0.0,0.9735915212945966,0.0,0.0,0.0,0.0,0.7725154785408219,0.0,0.0,0.0,0.6274279518425462,5.672091484069824,1.8713998794555664,1,1,1,0,3,0.084885195,-0.022629907,0.047862396,-0.028728282,0.05326789,0.10021394,-3.3985642e-10,0.077410474,0.053021472,0.03073414,0.06843831,-0.061612558,0.01353996,0.00049176934,0.08470086,0.267733,0.11697787,-7.5034007e-10,3.789839e-09,0.00026182187,0.0004547972,-0.11497166,0.23846153846153847,0.92,0.7615384615384615,0.5725190839694656,131,12.83778234,134.0294456980318,151.01212512462948,0.5995578753309571,0.5619276595900203,292.3965636483415,278.0588913960636,5,131
205.0,0.0,0.0,0.0,0.0,1.0792278858891091,0.0,0.020777097337319972,0.0,1.0815594645654703,0.17041248780176002,0.0,0.0,0.47883260224750807,0.9864750623702997,2.3979737758636475,1.2575637102127075,1,2,1,2,6,-0.030839665,-0.026744004,-0.012951198,0.017774303,-0.09446753,-0.059639372,-2.373348e-09,0.0047603576,0.02417199,0.010364605,-0.020848205,0.07426714,0.030316487,0.0007463834,-0.027627785,0.09048076,-0.10964462,1.9977147e-09,2.0074664e-09,-0.061557483,0.000567854,0.040925603,0.3,0.9135802469135802,0.7,0.6183206106870229,131,17.01574264,139.93547474238102,143.08790278322928,0.5861937776820556,0.5791828584745244,318.8112250884067,295.87094948476204,8,131
427.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0815600854704529,0.0,1.0088448665374072,0.6891256475129655,0.0,0.9956508446019131,0.0,0.9969578037659328,7.654004096984863,2.783869981765747,1,1,1,2,5,-0.13644105,0.0632785,-0.055933885,-0.0051826416,0.1960992,0.124534294,-1.6227456e-09,0.053936083,0.076916546,-0.06842011,0.009104027,-0.14403369,-0.03832708,-0.0011610272,0.010727929,-0.1700521,0.261866,9.807321e-11,2.0399358e-09,0.09215648,-0.0010898693,0.0008537323,0.4307692307692308,1.0,0.5692307692307692,0.5343511450381679,131,20.41666667,414.6760449017878,411.8688865082429,0.20541293766597368,0.20762563538617948,863.4248309567647,843.3520898035756,7,131
159.0,0.0,0.0,0.0,0.0,0.7861862502253402,0.0,0.0,0.0,0.0,0.3575986213732922,0.0,0.2727576080595588,0.0,0.9608280897140504,2.424604654312134,0.0,1,1,2,0,4,0.009425847,-0.0016374073,0.0060887025,-0.025392102,-0.07548937,-0.0712063,-7.7952955e-10,0.053850826,0.07327729,-0.0056845816,0.06394897,0.07646867,0.0026695034,7.739789e-05,0.0863391,-0.04064425,-0.11019213,2.2835889e-09,1.0773026e-09,-0.1882083,7.290088e-05,-0.08254161,0.4418604651162791,0.7971014492753623,0.5581395348837209,0.5307692307692308,130,13.38809035,165.90650297742025,169.64550022014632,0.5282942100134103,0.5207513048379561,356.11206797664886,341.8130059548405,5,130
76.0,0.0,0.8373535502422357,0.0,0.0,0.7703073799613699,0.0,0.0,0.0,0.772950518956952,0.1646493025518463,0.0,0.0,0.0,0.9470742885271708,2.9833297729492188,0.0,1,2,1,1,5,-0.052972533,-0.0002893063,-0.020249344,-0.009055626,-0.08160711,-0.040972088,-3.514696e-10,0.11503707,0.15661754,-0.0016846695,0.022714406,0.04083956,0.0011534711,8.7393266e-05,0.030709835,0.4127625,-0.058964316,6.778768e-11,-4.3882997e-10,-0.18820648,8.041085e-05,-0.029270535,0.4,0.8985507246376812,0.6,0.5267175572519084,131,8.238193018,191.8836461790647,183.04960544054072,0.4807632523378922,0.49724987323248626,412.9724990608629,395.7672923581294,6,131
442.0,0.0,0.39289706006966546,0.0,0.0,0.5341424261485399,0.0,0.0,0.0,0.4580595910928056,0.5450341403772861,0.0,0.48282414192696266,0.0,0.9950035701195393,4.198519229888916,0.6210231781005859,1,2,2,1,6,-0.14346682,-0.009427848,-0.05963153,-0.017943926,0.0121101625,0.019308122,2.0726548e-10,0.034283407,0.13127275,0.010282475,0.043225024,0.0034814633,0.006027109,0.00027047613,0.06160892,-0.105691426,0.0057020583,-3.7397577e-10,6.1735134e-10,-0.12566333,0.00025166664,-0.06802016,0.5769230769230769,0.7910447761194029,0.4230769230769231,0.5114503816793893,131,21.5,319.40056343152804,323.5134977003266,0.2955000952007538,0.2908974898676953,677.7414024667007,654.8011268630561,8,131
78.0,0.0,0.0,0.0,0.0,0.9198031262724748,0.0,0.0,0.0,0.0,0.607376922831487,0.0,0.0,0.0,0.9943524968624113,1.1276450157165527,0.793237566947937,1,1,1,0,3,-0.091621906,-0.052463286,-0.037798677,-0.021785602,-0.17866604,-0.08662373,-3.983507e-10,0.019540258,0.09038093,0.06592586,0.054300945,0.1302933,0.02961055,0.0010888885,0.072853126,0.24188781,-0.19904779,-5.1801735e-10,1.43371e-10,-0.108319655,0.0010124294,-0.105965436,0.4153846153846154,0.8070175438596491,0.5846153846153846,0.44274809160305345,131,10.72142368,179.6051546446152,178.33603931658294,0.5038302579483548,0.5062767078082585,383.5479815415083,369.2103092892304,5,131
170.0,0.0,0.8058632741451329,0.0,0.0,0.873045370724363,0.0,0.0,0.0,0.7660866350875957,0.12743103076787457,0.0,0.1806095153196178,0.0,0.9641724006334934,3.8997433185577393,3.776191234588623,1,2,2,1,6,-0.031079128,0.006819887,-0.0039562723,-0.007385899,-0.004031535,-0.020373922,1.7609867e-09,0.08392664,0.09955903,-0.007236738,0.017076932,-0.0028661238,-0.0023208712,-2.6575786e-05,0.02191235,-0.022176806,-0.007667396,5.1384825e-09,-1.2917544e-09,0.19209293,-2.6443873e-05,-0.031440813,0.07692307692307693,1.0,0.9230769230769231,0.6412213740458015,131,13.54140999,63.82800562099342,78.56756953358504,0.7837867156053161,0.7409099251374578,166.5962868456315,143.65601124198685,8,131
220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5788531269485686,0.0,0.0,0.5029269406030009,0.0,0.8964999145890283,0.0,0.8455018408099809,6.343750476837158,2.1643171310424805,1,1,1,1,4,0.084367566,0.025214251,0.049902327,0.005990659,0.11395831,0.11000108,-2.403567e-09,0.02845438,-0.01953902,-0.025942244,-0.02966169,-0.07991313,-0.014688267,-0.00017148077,-0.019552696,-0.09413675,0.16188529,7.933947e-09,7.303384e-10,0.029761449,-0.00016184711,0.03744407,0.27692307692307694,0.9864864864864865,0.7230769230769231,0.5725190839694656,131,16.47364819,179.29380980732995,160.60373790663004,0.5044293350131839,0.5417279363315017,387.7928263173934,370.5876196146599,6,131
426.0,0.0,0.0,0.0,0.0,0.9867523743253996,0.0,-0.036340313626456046,0.0,1.1021733692241376,0.44752690066461975,0.0,0.137089597679656,0.0,0.9337644586960471,6.352937698364258,2.5916848182678223,1,1,2,2,6,0.10161571,-0.1658459,0.03272231,0.01593747,0.074744575,0.25718617,-7.106717e-10,-0.16605602,-0.1446739,0.21320811,-0.03916445,-0.057666205,0.09289567,0.0035699725,-0.054601464,0.041236177,0.11324779,-2.3701485e-10,-5.83861e-11,0.072801545,0.00332258,-0.025105381,0.33076923076923076,0.9863013698630136,0.6692307692307692,0.5572519083969466,131,20.08333333,249.78751037880642,258.91719716265743,0.38543317620044865,0.37223363269905696,538.5152963612575,515.5750207576128,8,131
