model,loss,Replacement,Submodels,Ensemble,Sessions,Trials,Voting
model_name,0.5919227,True,4,average,256,50,mean
model_name,0.5919227,True,4,average,256,50,mean
model_name,0.5919227,True,4,average,256,50,mean
model_name,0.5919227,True,4,average,256,50,mean
model_name,0.5919227,True,4,average,256,50,mean
model_name,0.5919227,True,4,average,256,50,mean
model_name,0.59192276,True,4,average,256,50,mean
model_name,0.5919227,True,4,average,256,50,mean
model_name,0.5919227,True,4,average,256,50,mean
model_name,0.5919227,True,4,average,256,50,mean
model_name,0.5903730389999999,False,4,average,256,50,mean
model_name,0.5903730389999999,False,4,average,256,50,mean
model_name,0.5903730389999999,False,4,average,256,50,mean
model_name,0.59037298,False,4,average,256,50,mean
model_name,0.5903730389999999,False,4,average,256,50,mean
model_name,0.5903730389999999,False,4,average,256,50,mean
model_name,0.59037298,False,4,average,256,50,mean
model_name,0.5903730389999999,False,4,average,256,50,mean
model_name,0.5903730389999999,False,4,average,256,50,mean
model_name,0.5903730389999999,False,4,average,256,50,mean
model_name,0.596146941,True,4,average,256,100,mean
model_name,0.596146941,True,4,average,256,100,mean
model_name,0.596146882,True,4,average,256,100,mean
model_name,0.596146941,True,4,average,256,100,mean
model_name,0.596146941,True,4,average,256,100,mean
model_name,0.596146941,True,4,average,256,100,mean
model_name,0.596146941,True,4,average,256,100,mean
model_name,0.5961470010000001,True,4,average,256,100,mean
model_name,0.596146941,True,4,average,256,100,mean
model_name,0.596146941,True,4,average,256,100,mean
model_name,0.599340737,False,4,average,256,100,mean
model_name,0.599340737,False,4,average,256,100,mean
model_name,0.599340737,False,4,average,256,100,mean
model_name,0.599340677,False,4,average,256,100,mean
model_name,0.599340737,False,4,average,256,100,mean
model_name,0.599340737,False,4,average,256,100,mean
model_name,0.599340737,False,4,average,256,100,mean
model_name,0.599340737,False,4,average,256,100,mean
model_name,0.599340677,False,4,average,256,100,mean
model_name,0.599340737,False,4,average,256,100,mean
model_name,0.574445844,True,4,average,256,200,mean
model_name,0.574445844,True,4,average,256,200,mean
model_name,0.574445903,True,4,average,256,200,mean
model_name,0.574445963,True,4,average,256,200,mean
model_name,0.574445903,True,4,average,256,200,mean
model_name,0.574445903,True,4,average,256,200,mean
model_name,0.574445963,True,4,average,256,200,mean
model_name,0.574445903,True,4,average,256,200,mean
model_name,0.574445903,True,4,average,256,200,mean
model_name,0.574445903,True,4,average,256,200,mean
model_name,0.590194941,False,4,average,256,200,mean
